seed,adapt_regime,adapt_x,adapt_y,adapt_allzero_rate,probe_id,probe_x,probe_y,input_overlap,hidden_overlap,initial_default_rate,initial_p0,routing_at_risk,init_success,routing_collapse_step,behavior_collapse_step,final_default_rate,final_p0,final_success
4123,T5,7.0,5.0,0.7142857142857143,23,8.0,8.0,0.6567102670669556,0.9242130517959595,0.0,3.0821195205407714e-13,1,1.0,150,100,1.0,0.9374210238456726,0.0
4123,T6,5.0,3.0,0.66,0,2.0,2.0,0.6282382607460022,0.8064618110656738,1.0,0.9914112091064453,0,1.0,nan,301,1.0,1.0,1.0
4123,T6,5.0,3.0,0.66,1,3.0,2.0,0.9886192083358765,0.959388792514801,0.16,0.2512935698032379,1,0.0,10,301,1.0,1.0,0.0
4123,T6,5.0,3.0,0.66,2,5.0,2.0,0.9943546652793884,0.9987350702285767,0.0,0.009941177442669868,1,0.0,20,301,1.0,1.0,0.0
4123,T6,5.0,3.0,0.66,3,7.0,2.0,0.9934483170509338,0.9849876165390015,0.1,0.09975455701351166,1,1.0,60,80,1.0,0.9999890327453613,0.0
4123,T6,5.0,3.0,0.66,4,8.0,2.0,0.7780210375785828,0.8800572752952576,0.0,1.1695890566806866e-12,1,1.0,301,100,0.4,0.36884617805480957,0.0
4123,T6,5.0,3.0,0.66,5,2.0,3.5,0.39640703797340393,0.7032894492149353,0.5833333333333334,0.5231097936630249,0,1.0,nan,301,1.0,0.9999971985816956,1.0
4123,T6,5.0,3.0,0.66,6,4.0,3.5,0.9933334589004517,0.9947165250778198,0.06,0.05490599945187569,1,0.0,20,301,1.0,1.0,1.0
4123,T6,5.0,3.0,0.66,7,6.0,3.5,0.9426944255828857,0.9730037450790405,0.0,2.5686168214633653e-07,1,1.0,40,301,1.0,0.9999949932098389,1.0
4123,T6,5.0,3.0,0.66,8,8.0,3.5,0.15044577419757843,0.7583983540534973,0.0,2.1462913640368092e-13,1,1.0,301,301,0.0,0.000959759927354753,1.0
4123,T6,5.0,3.0,0.66,9,2.799999952316284,2.799999952316284,0.6282382607460022,0.8116354942321777,1.0,0.9877557158470154,0,1.0,nan,301,1.0,1.0,1.0
4123,T6,5.0,3.0,0.66,10,4.599999904632568,4.599999904632568,0.6282382607460022,0.8180664777755737,1.0,0.9587740898132324,0,1.0,nan,301,1.0,1.0,1.0
4123,T6,5.0,3.0,0.66,11,2.0,5.0,-0.10591241717338562,0.47921013832092285,0.0,1.8180362530983984e-05,1,0.0,80,301,1.0,0.7757404446601868,0.0
4123,T6,5.0,3.0,0.66,12,4.0,5.0,-0.10591241717338562,0.5503891706466675,0.0,1.3135516383044887e-05,1,1.0,80,301,1.0,0.9157934188842773,1.0
4123,T6,5.0,3.0,0.66,13,6.0,5.0,0.28972896933555603,0.7512491941452026,0.0,1.252399768093826e-12,1,1.0,301,301,0.0,0.0014372915029525757,1.0
4123,T6,5.0,3.0,0.66,14,8.0,5.0,0.20097990334033966,0.7186219096183777,0.0,2.7603567760541015e-13,1,1.0,301,301,0.0,0.00014668413496110588,1.0
4123,T6,5.0,3.0,0.66,15,2.0,6.5,-0.6342633366584778,0.2769899368286133,0.0,1.2055815012956828e-08,1,1.0,301,301,0.0,0.0001373084232909605,1.0
4123,T6,5.0,3.0,0.66,16,4.0,6.5,-0.8240130543708801,0.39374515414237976,0.0,1.4504056844444335e-09,1,0.0,301,301,0.0,9.518209481029771e-06,1.0
4123,T6,5.0,3.0,0.66,17,6.0,6.5,-0.8512657880783081,0.4401819109916687,0.0,1.0640617727208923e-11,1,1.0,301,301,0.0,9.407914092207648e-08,1.0
4123,T6,5.0,3.0,0.66,18,8.0,6.5,0.06116551160812378,0.6525912880897522,0.0,1.2981057743478852e-14,1,1.0,301,301,0.0,1.343031271971995e-06,1.0
4123,T6,5.0,3.0,0.66,19,2.0,8.0,-0.7780210375785828,0.21602128446102142,0.0,5.965704319432774e-11,1,1.0,301,301,0.0,4.095957795158256e-09,1.0
4123,T6,5.0,3.0,0.66,20,3.5,8.0,-0.9777650237083435,0.3153352737426758,0.0,4.388328589399748e-10,1,0.0,301,301,0.0,4.1574597275939595e-07,1.0
4123,T6,5.0,3.0,0.66,21,5.0,8.0,-0.8149831891059875,0.40050026774406433,0.0,1.0994157806365479e-09,1,0.0,301,301,0.0,6.755342838005163e-06,0.0
4123,T6,5.0,3.0,0.66,22,6.5,8.0,-0.9327644109725952,0.4094303548336029,0.0,2.4455713062282447e-12,1,0.0,301,301,0.0,2.0116591059604616e-08,1.0
4123,T6,5.0,3.0,0.66,23,8.0,8.0,-0.6282382607460022,0.5073798894882202,0.0,3.0821195205407714e-13,1,1.0,301,301,0.0,1.3212189564626442e-08,1.0
4123,T7,5.0,7.0,1.0,0,2.0,2.0,-0.9500895738601685,0.3745696246623993,1.0,0.9914112091064453,0,1.0,nan,301,1.0,1.0,1.0
4123,T7,5.0,7.0,1.0,1,3.0,2.0,-0.9117698669433594,0.3763558566570282,0.16,0.2512935698032379,1,0.0,10,301,1.0,1.0,0.0
4123,T7,5.0,7.0,1.0,2,5.0,2.0,-0.8925045132637024,0.39714640378952026,0.0,0.009941177442669868,1,0.0,30,301,1.0,1.0,0.0
4123,T7,5.0,7.0,1.0,3,7.0,2.0,-0.7720295190811157,0.46220773458480835,0.1,0.09975455701351166,1,1.0,150,150,1.0,0.9915951490402222,0.0
4123,T7,5.0,7.0,1.0,4,8.0,2.0,-0.31197741627693176,0.5505368709564209,0.0,1.1695890566806866e-12,1,1.0,301,200,0.3,0.2834663987159729,0.0
4123,T7,5.0,7.0,1.0,5,2.0,3.5,-0.8315186500549316,0.42954331636428833,0.5833333333333334,0.5231097936630249,0,1.0,nan,60,1.0,1.0,0.0
4123,T7,5.0,7.0,1.0,6,4.0,3.5,-0.771393358707428,0.4127349257469177,0.06,0.05490599945187569,1,0.0,30,301,1.0,1.0,1.0
4123,T7,5.0,7.0,1.0,7,6.0,3.5,-0.6102529168128967,0.4862491488456726,0.0,2.5686168214633653e-07,1,1.0,150,150,1.0,0.9969699382781982,0.0
4123,T7,5.0,7.0,1.0,8,8.0,3.5,0.4106956124305725,0.7457301616668701,0.0,2.1462913640368092e-13,1,1.0,301,60,0.36363636363636365,0.3810019791126251,0.0
4123,T7,5.0,7.0,1.0,9,2.799999952316284,2.799999952316284,-0.9500896334648132,0.4022558927536011,1.0,0.9877557158470154,0,1.0,nan,301,1.0,1.0,1.0
4123,T7,5.0,7.0,1.0,10,4.599999904632568,4.599999904632568,-0.9500895738601685,0.46194207668304443,1.0,0.9587740898132324,0,1.0,nan,301,1.0,1.0,1.0
4123,T7,5.0,7.0,1.0,11,2.0,5.0,-0.45121338963508606,0.5317490696907043,0.0,1.8180362530983984e-05,1,0.0,60,301,1.0,0.9999998211860657,0.0
4123,T7,5.0,7.0,1.0,12,4.0,5.0,-0.45121338963508606,0.5750735998153687,0.0,1.3135516383044887e-05,1,1.0,60,80,1.0,1.0,0.0
4123,T7,5.0,7.0,1.0,13,6.0,5.0,0.2766365706920624,0.7748791575431824,0.0,1.252399768093826e-12,1,1.0,150,80,1.0,0.8544662594795227,0.0
4123,T7,5.0,7.0,1.0,14,8.0,5.0,0.36336562037467957,0.7858737707138062,0.0,2.7603567760541015e-13,1,1.0,301,80,0.4166666666666667,0.36069226264953613,0.0
4123,T7,5.0,7.0,1.0,15,2.0,6.5,0.11258015036582947,0.6526380777359009,0.0,1.2055815012956828e-08,1,1.0,80,60,1.0,0.9999964833259583,0.0
4123,T7,5.0,7.0,1.0,16,4.0,6.5,0.9996052384376526,0.9894436597824097,0.0,1.4504056844444335e-09,1,0.0,60,301,1.0,0.9999997019767761,0.0
4123,T7,5.0,7.0,1.0,17,6.0,6.5,0.999761700630188,0.9906582236289978,0.0,1.0640617727208923e-11,1,1.0,80,60,1.0,1.0,0.0
4123,T7,5.0,7.0,1.0,18,8.0,6.5,0.49082139134407043,0.8376035690307617,0.0,1.2981057743478852e-14,1,1.0,300,80,0.5454545454545454,0.5086495280265808,0.0
4123,T7,5.0,7.0,1.0,19,2.0,8.0,0.31197741627693176,0.6986308097839355,0.0,5.965704319432774e-11,1,1.0,100,80,1.0,0.9980131983757019,0.0
4123,T7,5.0,7.0,1.0,20,3.5,8.0,0.9348485469818115,0.9232182502746582,0.0,4.388328589399748e-10,1,0.0,80,301,1.0,0.9999996423721313,0.0
4123,T7,5.0,7.0,1.0,21,5.0,8.0,0.9990382790565491,0.9932528138160706,0.0,1.0994157806365479e-09,1,0.0,60,301,1.0,1.0,0.0
4123,T7,5.0,7.0,1.0,22,6.5,8.0,0.9789699912071228,0.9915167689323425,0.0,2.4455713062282447e-12,1,0.0,80,301,1.0,1.0,0.0
4123,T7,5.0,7.0,1.0,23,8.0,8.0,0.9500895738601685,0.9418625235557556,0.0,3.0821195205407714e-13,1,1.0,100,80,1.0,0.9999762773513794,0.0
4124,T5,7.0,5.0,0.7142857142857143,0,2.0,2.0,-0.7541429400444031,0.4838978052139282,1.0,0.994425892829895,0,1.0,nan,301,1.0,0.9999998807907104,1.0
4124,T5,7.0,5.0,0.7142857142857143,1,3.0,2.0,-0.2855629026889801,0.5776391625404358,0.9,0.8764290809631348,0,1.0,nan,30,1.0,1.0,0.0
4124,T5,7.0,5.0,0.7142857142857143,2,5.0,2.0,0.42868322134017944,0.7675292491912842,0.0,0.0027807611040771008,1,0.0,30,301,1.0,1.0,0.0
4124,T5,7.0,5.0,0.7142857142857143,3,7.0,2.0,0.2390030473470688,0.7871431112289429,0.1,0.06356258690357208,1,1.0,40,60,1.0,0.9999964833259583,0.0
4124,T5,7.0,5.0,0.7142857142857143,4,8.0,2.0,0.6567102670669556,0.8652776479721069,0.0,2.1065393873698213e-09,1,1.0,80,60,1.0,0.9987164735794067,0.0
4124,T5,7.0,5.0,0.7142857142857143,5,2.0,3.5,-0.845882773399353,0.4382956624031067,0.5,0.4674391746520996,0,1.0,nan,301,1.0,0.9939935803413391,1.0
4124,T5,7.0,5.0,0.7142857142857143,6,4.0,3.5,-0.49274542927742004,0.5312801003456116,1.0,0.9975099563598633,0,1.0,nan,301,1.0,1.0,1.0
4124,T5,7.0,5.0,0.7142857142857143,7,6.0,3.5,0.36845096945762634,0.8147094249725342,0.0,0.00025486902450211346,1,1.0,40,60,1.0,0.9999978542327881,0.0
4124,T5,7.0,5.0,0.7142857142857143,8,8.0,3.5,0.9935252070426941,0.9875168800354004,0.0,1.4690289162899717e-07,1,1.0,60,40,1.0,1.0,0.0
4124,T5,7.0,5.0,0.7142857142857143,9,2.799999952316284,2.799999952316284,-0.7541428804397583,0.4895455539226532,1.0,0.9921692609786987,0,1.0,nan,301,1.0,0.9999999403953552,1.0
4124,T5,7.0,5.0,0.7142857142857143,10,4.599999904632568,4.599999904632568,-0.7541429400444031,0.4999382495880127,1.0,0.9718695282936096,0,1.0,nan,301,1.0,0.9999998807907104,1.0
4124,T5,7.0,5.0,0.7142857142857143,11,2.0,5.0,-0.997623860836029,0.2808266878128052,0.0,9.052068605797103e-08,1,0.0,301,301,0.0,0.0012350408360362053,0.0
4124,T5,7.0,5.0,0.7142857142857143,12,4.0,5.0,-0.997623860836029,0.3448188602924347,0.0,5.765269861512934e-08,1,1.0,301,301,0.0,0.002260408829897642,1.0
4124,T5,7.0,5.0,0.7142857142857143,13,6.0,5.0,0.9929418563842773,0.9974438548088074,0.0,3.0515595881297486e-06,1,1.0,30,30,1.0,1.0,0.0
4124,T5,7.0,5.0,0.7142857142857143,14,8.0,5.0,0.9983870983123779,0.9979596138000488,0.0,1.4746692613698542e-06,1,1.0,40,30,1.0,1.0,0.0
4124,T5,7.0,5.0,0.7142857142857143,15,2.0,6.5,-0.6867421269416809,0.27717337012290955,0.0,2.8432076693007957e-09,1,1.0,301,301,0.0,0.00014124027802608907,1.0
4124,T5,7.0,5.0,0.7142857142857143,16,4.0,6.5,-0.36845096945762634,0.44935452938079834,0.0,5.917352718931568e-11,1,1.0,301,301,0.0,1.2151406281191157e-06,1.0
4124,T5,7.0,5.0,0.7142857142857143,17,6.0,6.5,0.49274542927742004,0.9020540714263916,0.0,3.93159327316539e-09,1,1.0,80,60,1.0,0.968530535697937,0.0
4124,T5,7.0,5.0,0.7142857142857143,18,8.0,6.5,0.9997109770774841,0.992469072341919,0.0,3.462267628151494e-08,1,1.0,40,40,1.0,1.0,0.0
4124,T5,7.0,5.0,0.7142857142857143,19,2.0,8.0,-0.6567102670669556,0.2801304757595062,0.0,2.0116540377923542e-11,1,1.0,301,301,0.0,4.260426464952616e-07,1.0
4124,T5,7.0,5.0,0.7142857142857143,20,3.5,8.0,0.16582271456718445,0.6624895930290222,0.0,4.013772092470447e-10,1,0.0,301,301,0.0,0.009776055812835693,0.0
4124,T5,7.0,5.0,0.7142857142857143,21,5.0,8.0,0.47857826948165894,0.8294692635536194,0.0,1.1749186512588494e-08,1,0.0,80,301,0.96,0.921006977558136,0.0
4124,T5,7.0,5.0,0.7142857142857143,22,6.5,8.0,0.06489931792020798,0.7868993282318115,0.0,4.874867176596354e-10,1,1.0,301,80,0.45454545454545453,0.4307704269886017,0.0
4124,T5,7.0,5.0,0.7142857142857143,23,8.0,8.0,0.7541429400444031,0.9408779144287109,0.0,8.854565969329542e-09,1,1.0,60,60,1.0,0.9998440742492676,0.0
4124,T6,5.0,3.0,1.0,0,2.0,2.0,0.31806305050849915,0.8177435994148254,1.0,0.994425892829895,0,1.0,nan,301,1.0,1.0,1.0
4124,T6,5.0,3.0,1.0,1,3.0,2.0,0.7760890126228333,0.9091776013374329,0.9,0.8764290809631348,0,1.0,nan,30,1.0,1.0,0.0
4124,T6,5.0,3.0,1.0,2,5.0,2.0,0.998736560344696,0.9905369281768799,0.0,0.0027807611040771008,1,0.0,20,301,1.0,1.0,0.0
4124,T6,5.0,3.0,1.0,3,7.0,2.0,0.9885573387145996,0.9877924919128418,0.1,0.06356258690357208,1,1.0,30,60,1.0,1.0,0.0
4124,T6,5.0,3.0,1.0,4,8.0,2.0,0.9480696320533752,0.9565511345863342,0.0,2.1065393873698213e-09,1,1.0,60,60,1.0,0.9963329434394836,0.0
4124,T6,5.0,3.0,1.0,5,2.0,3.5,0.16900072991847992,0.757491946220398,0.5,0.4674391746520996,0,1.0,nan,301,1.0,0.999997079372406,1.0
4124,T6,5.0,3.0,1.0,6,4.0,3.5,0.6153200268745422,0.857695460319519,1.0,0.9975099563598633,0,1.0,nan,301,1.0,1.0,1.0
4124,T6,5.0,3.0,1.0,7,6.0,3.5,0.9998811483383179,0.9939448237419128,0.0,0.00025486902450211346,1,1.0,30,60,1.0,1.0,0.0
4124,T6,5.0,3.0,1.0,8,8.0,3.5,0.4852246940135956,0.8407279253005981,0.0,1.4690289162899717e-07,1,1.0,80,80,0.9090909090909091,0.8809425234794617,0.0
4124,T6,5.0,3.0,1.0,9,2.799999952316284,2.799999952316284,0.31806305050849915,0.8167456388473511,1.0,0.9921692609786987,0,1.0,nan,301,1.0,1.0,1.0
4124,T6,5.0,3.0,1.0,10,4.599999904632568,4.599999904632568,0.31806305050849915,0.8117759227752686,1.0,0.9718695282936096,0,1.0,nan,301,1.0,1.0,1.0
4124,T6,5.0,3.0,1.0,11,2.0,5.0,-0.4454818665981293,0.5132647752761841,0.0,9.052068605797103e-08,1,0.0,301,301,0.46,0.4561406672000885,0.0
4124,T6,5.0,3.0,1.0,12,4.0,5.0,-0.4454818665981293,0.5489053130149841,0.0,5.765269861512934e-08,1,1.0,301,301,0.0,0.3309973478317261,1.0
4124,T6,5.0,3.0,1.0,13,6.0,5.0,0.270469069480896,0.7501922249794006,0.0,3.0515595881297486e-06,1,1.0,40,40,1.0,0.8415757417678833,0.0
4124,T6,5.0,3.0,1.0,14,8.0,5.0,0.329674631357193,0.764998197555542,0.0,1.4746692613698542e-06,1,1.0,60,40,0.8333333333333334,0.8056042194366455,0.0
4124,T6,5.0,3.0,1.0,15,2.0,6.5,-0.9343964457511902,0.3653871715068817,0.0,2.8432076693007957e-09,1,1.0,301,301,0.0,0.0001911881990963593,1.0
4124,T6,5.0,3.0,1.0,16,4.0,6.5,-0.9998811483383179,0.32717615365982056,0.0,5.917352718931568e-11,1,1.0,301,301,0.0,2.498147466667433e-08,1.0
4124,T6,5.0,3.0,1.0,17,6.0,6.5,-0.6153200268745422,0.5530165433883667,0.0,3.93159327316539e-09,1,1.0,301,301,0.0,0.005269514862447977,1.0
4124,T6,5.0,3.0,1.0,18,8.0,6.5,0.40484076738357544,0.7392215132713318,0.0,3.462267628151494e-08,1,1.0,301,80,0.45454545454545453,0.511401891708374,0.0
4124,T6,5.0,3.0,1.0,19,2.0,8.0,-0.9480696320533752,0.31304463744163513,0.0,2.0116540377923542e-11,1,1.0,301,301,0.0,1.044311517262031e-07,1.0
4124,T6,5.0,3.0,1.0,20,3.5,8.0,-0.8475976586341858,0.42002272605895996,0.0,4.013772092470447e-10,1,0.0,301,301,0.0,4.527051351033151e-05,0.0
4124,T6,5.0,3.0,1.0,21,5.0,8.0,-0.628014326095581,0.5008228421211243,0.0,1.1749186512588494e-08,1,0.0,301,301,0.0,0.018690841272473335,1.0
4124,T6,5.0,3.0,1.0,22,6.5,8.0,-0.8970679640769958,0.4887658357620239,0.0,4.874867176596354e-10,1,1.0,301,301,0.0,0.0005047727609053254,1.0
4124,T6,5.0,3.0,1.0,23,8.0,8.0,-0.31806305050849915,0.5810461044311523,0.0,8.854565969329542e-09,1,1.0,301,301,0.0,0.020214375108480453,1.0
4124,T7,5.0,7.0,1.0,0,2.0,2.0,-0.8744858503341675,0.330359548330307,1.0,0.994425892829895,0,1.0,nan,301,1.0,1.0,1.0
4124,T7,5.0,7.0,1.0,1,3.0,2.0,-0.9982993006706238,0.3478577733039856,0.9,0.8764290809631348,0,1.0,nan,60,1.0,0.9999997019767761,0.0
4124,T7,5.0,7.0,1.0,2,5.0,2.0,-0.7031622529029846,0.5275601744651794,0.0,0.0027807611040771008,1,0.0,30,301,1.0,0.9999988079071045,0.0
4124,T7,5.0,7.0,1.0,3,7.0,2.0,-0.8313491344451904,0.46365272998809814,0.1,0.06356258690357208,1,1.0,80,100,1.0,0.9934404492378235,0.0
4124,T7,5.0,7.0,1.0,4,8.0,2.0,-0.48505115509033203,0.5319889783859253,0.0,2.1065393873698213e-09,1,1.0,301,150,0.2,0.2683368921279907,0.0
4124,T7,5.0,7.0,1.0,5,2.0,3.5,-0.7898134589195251,0.39534834027290344,0.5,0.4674391746520996,0,1.0,nan,40,1.0,0.9999993443489075,0.0
4124,T7,5.0,7.0,1.0,6,4.0,3.5,-0.9860354661941528,0.32799816131591797,1.0,0.9975099563598633,0,1.0,nan,301,1.0,1.0,1.0
4124,T7,5.0,7.0,1.0,7,6.0,3.5,-0.7483212947845459,0.5189055800437927,0.0,0.00025486902450211346,1,1.0,80,100,1.0,0.996214747428894,0.0
4124,T7,5.0,7.0,1.0,8,8.0,3.5,0.23193728923797607,0.7340016961097717,0.0,1.4690289162899717e-07,1,1.0,100,60,1.0,0.9935895800590515,0.0
4124,T7,5.0,7.0,1.0,9,2.799999952316284,2.799999952316284,-0.8744858503341675,0.3402605950832367,1.0,0.9921692609786987,0,1.0,nan,301,1.0,1.0,1.0
4124,T7,5.0,7.0,1.0,10,4.599999904632568,4.599999904632568,-0.8744858503341675,0.36508065462112427,1.0,0.9718695282936096,0,1.0,nan,301,1.0,1.0,1.0
4124,T7,5.0,7.0,1.0,11,2.0,5.0,-0.2753719091415405,0.4966554045677185,0.0,9.052068605797103e-08,1,0.0,80,301,1.0,0.9998269081115723,0.0
4124,T7,5.0,7.0,1.0,12,4.0,5.0,-0.2753719091415405,0.5593459606170654,0.0,5.765269861512934e-08,1,1.0,80,80,1.0,0.9998717904090881,0.0
4124,T7,5.0,7.0,1.0,13,6.0,5.0,0.45003876090049744,0.8419656753540039,0.0,3.0515595881297486e-06,1,1.0,40,40,1.0,0.999992311000824,0.0
4124,T7,5.0,7.0,1.0,14,8.0,5.0,0.39377060532569885,0.8069668412208557,0.0,1.4746692613698542e-06,1,1.0,60,40,1.0,0.9985223412513733,0.0
4124,T7,5.0,7.0,1.0,15,2.0,6.5,0.449202299118042,0.6003522276878357,0.0,2.8432076693007957e-09,1,1.0,60,60,1.0,0.9999967813491821,0.0
4124,T7,5.0,7.0,1.0,16,4.0,6.5,0.7483212947845459,0.8029000163078308,0.0,5.917352718931568e-11,1,1.0,80,80,1.0,0.999982476234436,0.0
4124,T7,5.0,7.0,1.0,17,6.0,6.5,0.9860354661941528,0.9758666157722473,0.0,3.93159327316539e-09,1,1.0,60,40,1.0,1.0,0.0
4124,T7,5.0,7.0,1.0,18,8.0,6.5,0.31825125217437744,0.8424826264381409,0.0,3.462267628151494e-08,1,1.0,60,40,1.0,0.9612538814544678,0.0
4124,T7,5.0,7.0,1.0,19,2.0,8.0,0.48505115509033203,0.642370879650116,0.0,2.0116540377923542e-11,1,1.0,100,80,1.0,0.9992637634277344,0.0
4124,T7,5.0,7.0,1.0,20,3.5,8.0,0.9836040139198303,0.9458696246147156,0.0,4.013772092470447e-10,1,0.0,40,301,1.0,0.9999997019767761,0.0
4124,T7,5.0,7.0,1.0,21,5.0,8.0,0.9886048436164856,0.9957799911499023,0.0,1.1749186512588494e-08,1,0.0,40,301,1.0,1.0,0.0
4124,T7,5.0,7.0,1.0,22,6.5,8.0,0.9602271914482117,0.9888706207275391,0.0,4.874867176596354e-10,1,1.0,60,60,1.0,0.9824466705322266,0.0
4124,T7,5.0,7.0,1.0,23,8.0,8.0,0.8744858503341675,0.9085145592689514,0.0,8.854565969329542e-09,1,1.0,60,40,1.0,1.0,0.0
